,Guessed_Champion,Actual_Champion,Comparison
0,Hecarim,Vi,RGRGGRG
0,Hecarim,Viego,GGGRGRR
0,Hecarim,Viktor,GRRGRRR
0,Hecarim,Vladimir,GRRRRRR
0,Hecarim,Volibear,GORGGRR
0,Hecarim,Warwick,GORGGRR
0,Hecarim,Wukong,GORGGRR
0,Hecarim,Xayah,RRRGRRR
0,Hecarim,Xerath,GRRGRRR
0,Hecarim,Xin Zhao,GGRGGRR
0,Hecarim,Yasuo,GRRRGRR
0,Hecarim,Yone,GRRRGRR
0,Hecarim,Yorick,GRRGGRR
0,Hecarim,Yuumi,RRRGRRR
0,Hecarim,Zac,GGRRGRR
0,Hecarim,Zed,GRRRGRG
0,Hecarim,Zeri,RRRGRRR
0,Hecarim,Ziggs,GRRGRRG
0,Hecarim,Zilean,GRRGRRR
0,Hecarim,Zoe,RRRGRRR
0,Hecarim,Zyra,RRRGRRG
0,Heimerdinger,Aatrox,GRRRRRR
0,Heimerdinger,Ahri,RORGGRR
0,Heimerdinger,Akali,RORRRRR
0,Heimerdinger,Akshan,GORGGRR
0,Heimerdinger,Alistar,GORGRRG
0,Heimerdinger,Amumu,GOOGRRG
0,Heimerdinger,Anivia,RORGGRG
0,Heimerdinger,Annie,RGRGGRG
0,Heimerdinger,Aphelios,GRRGGRR
0,Heimerdinger,Ashe,RORGGRG
0,Heimerdinger,Aurelion Sol,GORGGRR
0,Heimerdinger,Azir,GORGGRR
0,Heimerdinger,Bard,GORGGRR
0,Heimerdinger,Bel'Veth,RRRRRRR
0,Heimerdinger,Blitzcrank,RORGRRG
0,Heimerdinger,Brand,GORGGRR
0,Heimerdinger,Braum,GORGRRR
0,Heimerdinger,Briar,RRRRRRR
0,Heimerdinger,Caitlyn,RRRGGGR
0,Heimerdinger,Camille,RRRGRGR
0,Heimerdinger,Cassiopeia,RORGGRR
0,Heimerdinger,Cho'Gath,GRRGRRG
0,Heimerdinger,Corki,GOGGGOG
0,Heimerdinger,Darius,GRRGRRR
0,Heimerdinger,Diana,RORGRRR
0,Heimerdinger,Dr. Mundo,GRRRRRG
0,Heimerdinger,Draven,GRRGGRR
0,Heimerdinger,Ekko,GORGRRR
0,Heimerdinger,Elise,RRRGORR
0,Heimerdinger,Evelynn,RRRGRRG
0,Heimerdinger,Ezreal,GRRGGGR
0,Heimerdinger,Fiddlesticks,RRRGGRG
0,Heimerdinger,Fiora,RRRGRRR
0,Heimerdinger,Fizz,GOGGRRR
0,Heimerdinger,Galio,GGRGRRR
0,Heimerdinger,Gangplank,GRRGRRG
0,Heimerdinger,Garen,GRRRRRR
0,Heimerdinger,Gnar,GRGRORR
0,Heimerdinger,Gragas,GRRGRRR
0,Heimerdinger,Graves,GRRGGRR
0,Heimerdinger,Gwen,RRRGRRR
0,Heimerdinger,Hecarim,GRRGRRR
0,Heimerdinger,Heimerdinger,GGGGGGG
0,Heimerdinger,Illaoi,RRRGRRR
0,Heimerdinger,Irelia,RORGRRR
0,Heimerdinger,Ivern,GRRGGRR
0,Heimerdinger,Janna,RORGGRG
0,Heimerdinger,Jarvan IV,GRRGRRR
0,Heimerdinger,Jax,GRRGRRG
0,Heimerdinger,Jayce,GORGOGR
0,Heimerdinger,Jhin,GRRGGRR
0,Heimerdinger,Jinx,RRRGGRR
0,Heimerdinger,K'Sante,GRRGRRR
0,Heimerdinger,Kai'Sa,RRRGGRR
0,Heimerdinger,Kalista,RRRGGRR
0,Heimerdinger,Karma,RORGGRR
0,Heimerdinger,Karthus,GRRGGRG
0,Heimerdinger,Kassadin,GORGRRG
0,Heimerdinger,Katarina,RORRRRG
0,Heimerdinger,Kayle,RRRGORG
0,Heimerdinger,Kayn,GRRGRRR
0,Heimerdinger,Kennen,GRGRGRR
0,Heimerdinger,Kha'Zix,GRRGRRR
0,Heimerdinger,Kindred,RRRGGRR
0,Heimerdinger,Kled,GRGRRRR
0,Heimerdinger,Kog'Maw,GRRGGRR
0,Heimerdinger,LeBlanc,RORGGRR
0,Heimerdinger,Lee Sin,GRRRRRR
0,Heimerdinger,Leona,RORGRRR
0,Heimerdinger,Lillia,RRRGRRR
0,Heimerdinger,Lissandra,RORGGRR
0,Heimerdinger,Lucian,GRRGGRR
0,Heimerdinger,Lulu,ROGGGRR
0,Heimerdinger,Lux,RGRGGRR
0,Heimerdinger,Malphite,GRRGRRG
0,Heimerdinger,Malzahar,GORGGRR
0,Heimerdinger,Maokai,GORGRRR
0,Heimerdinger,Master Yi,GRRGRRG
0,Heimerdinger,Millio,GORGGRR
0,Heimerdinger,Miss Fortune,RRRGGRR
0,Heimerdinger,Mordekaiser,GRRRRRR
0,Heimerdinger,Morgana,RORGGRG
0,Heimerdinger,Naafiri,RORGRRR
0,Heimerdinger,Nami,RORGGRR
0,Heimerdinger,Nasus,GRRGRRG
0,Heimerdinger,Nautilus,GORGRRR
0,Heimerdinger,Neeko,RGRGGRR
0,Heimerdinger,Nidalee,RRRGGRG
0,Heimerdinger,Nilah,RRRGRRR
0,Heimerdinger,Nocturne,GRRGRRR
0,Heimerdinger,Nunu & Willump,GRRGRRG
0,Heimerdinger,Olaf,GRRGRRR
0,Heimerdinger,Orianna,RORGGGR
0,Heimerdinger,Ornn,GRRGRRR
0,Heimerdinger,Pantheon,GORGRRR
0,Heimerdinger,Poppy,RRGGRRR
0,Heimerdinger,Pyke,GORGRRR
0,Heimerdinger,Qiyana,RORGRRR
0,Heimerdinger,Quinn,RRRGGRR
0,Heimerdinger,Rakan,GORGRRR
0,Heimerdinger,Rammus,GRRGRRG
0,Heimerdinger,Rek'Sai,RRRGRRR
0,Heimerdinger,Rell,RORGRRR
0,Heimerdinger,Renata Glasc,RORGGRR
0,Heimerdinger,Renekton,GRRRRRR
0,Heimerdinger,Rengar,GRRRRRR
0,Heimerdinger,Riven,RRRRRRR
0,Heimerdinger,Rumble,GOGRRRR
0,Heimerdinger,Ryze,GORGGRG
0,Heimerdinger,Samira,RRRGGRR
0,Heimerdinger,Searphine,RORGGOR
0,Heimerdinger,Sejuani,RRRGRRR
0,Heimerdinger,Senna,RORGGRR
0,Heimerdinger,Sett,GRRRRRR
0,Heimerdinger,Shaco,GRRGRRG
0,Heimerdinger,Shen,GRRRRRR
0,Heimerdinger,Shyvana,RRRRRRR
0,Heimerdinger,Singed,GRRGROG
0,Heimerdinger,Sion,GRRGRRG
0,Heimerdinger,Sivir,RRRGGRG
0,Heimerdinger,Skarner,GRRGRRR
0,Heimerdinger,Sona,RORGGRR
0,Heimerdinger,Soraka,RORGGRG
0,Heimerdinger,Swain,GGRGGRR
0,Heimerdinger,Sylas,GRRGRRR
0,Heimerdinger,Syndra,RORGGRR
0,Heimerdinger,Tahm Kench,GORGRRR
0,Heimerdinger,Taliyah,RORGGRR
0,Heimerdinger,Talon,GORGRRR
0,Heimerdinger,Taric,GORGRRG
0,Heimerdinger,Teemo,GRGGGRG
0,Heimerdinger,Thresh,GORGGRR
0,Heimerdinger,Tristana,RRGGGRG
0,Heimerdinger,Trundle,GRRGRRR
0,Heimerdinger,Tryndamere,GRRRRRG
0,Heimerdinger,Twisted Fate,GORGGRG
0,Heimerdinger,Twitch,GRRGGRG
0,Heimerdinger,Udyr,GRRGRRG
0,Heimerdinger,Urgot,GRRGGRR
0,Heimerdinger,Varus,GORGGRR
0,Heimerdinger,Vayne,RRRGGRR
0,Heimerdinger,Veigar,GOGGGRG
0,Heimerdinger,Vel'Koz,GGRGGRR
0,Heimerdinger,Vex,ROGGGRR
0,Heimerdinger,Vi,RRRGROR
0,Heimerdinger,Viego,GRRRRRR
0,Heimerdinger,Viktor,GORGGOR
0,Heimerdinger,Vladimir,GORRGRR
0,Heimerdinger,Volibear,GRRGRRR
0,Heimerdinger,Warwick,GRRGRRG
0,Heimerdinger,Wukong,GRRGRRR
0,Heimerdinger,Xayah,RRRGGRR
0,Heimerdinger,Xerath,GGRGGRR
0,Heimerdinger,Xin Zhao,GRRGRRR
0,Heimerdinger,Yasuo,GORRRRR
0,Heimerdinger,Yone,GORRRRR
0,Heimerdinger,Yorick,GRRGRRR
0,Heimerdinger,Yuumi,RORGGRR
0,Heimerdinger,Zac,GRRRRRR
0,Heimerdinger,Zed,GORRRRR
0,Heimerdinger,Zeri,RRRGGRR
0,Heimerdinger,Ziggs,GOGGGRR
0,Heimerdinger,Zilean,GORGGRG
0,Heimerdinger,Zoe,RORGGRR
0,Heimerdinger,Zyra,RORGGRR
0,Illaoi,Aatrox,RGRRGRR
0,Illaoi,Ahri,GRRGRRR
0,Illaoi,Akali,GOORGRR
0,Illaoi,Akshan,ROOGRRR
0,Illaoi,Alistar,RRRGGRR
0,Illaoi,Amumu,RRRGGRR
0,Illaoi,Anivia,GRRGRRR
0,Illaoi,Annie,GROGRRR
0,Illaoi,Aphelios,RRGGRRR
0,Illaoi,Ashe,GROGRRR
0,Illaoi,Aurelion Sol,RRRGRRR
0,Illaoi,Azir,RRRGRRR
0,Illaoi,Bard,RRRGRRG
0,Illaoi,Bel'Veth,GRRRGRR
0,Illaoi,Blitzcrank,RRRGGRR
0,Illaoi,Brand,RROGRRR
0,Illaoi,Braum,RROGGRR
0,Illaoi,Briar,GRRRGRR
0,Illaoi,Caitlyn,GROGRRR
0,Illaoi,Camille,GGOGGRR
0,Illaoi,Cassiopeia,GROGRRR
0,Illaoi,Cho'Gath,RGRGGRR
0,Illaoi,Corki,RRRGRRR
0,Illaoi,Darius,RGOGGRR
0,Illaoi,Diana,GROGGRR
0,Illaoi,Dr. Mundo,RGORGRR
0,Illaoi,Draven,RROGRRR
0,Illaoi,Ekko,RROGGRG
0,Illaoi,Elise,GROGORR
0,Illaoi,Evelynn,GRRGGRR
0,Illaoi,Ezreal,RROGRRR
0,Illaoi,Fiddlesticks,RRRGRRR
0,Illaoi,Fiora,GGOGGRR
0,Illaoi,Fizz,RRRGGGR
0,Illaoi,Galio,RRRGGRR
0,Illaoi,Gangplank,RGOGGGR
0,Illaoi,Garen,RGORGRR
0,Illaoi,Gnar,RGRRORR
0,Illaoi,Gragas,ROOGGRR
0,Illaoi,Graves,RROGRGR
0,Illaoi,Gwen,GGOGGRR
0,Illaoi,Hecarim,RRRGGRR
0,Illaoi,Heimerdinger,RRRGRRR
0,Illaoi,Illaoi,GGGGGGG
0,Illaoi,Irelia,GOGGGRR
0,Illaoi,Ivern,RROGRRR
0,Illaoi,Janna,GRRGRRR
0,Illaoi,Jarvan IV,RROGGRR
0,Illaoi,Jax,RORGGRR
0,Illaoi,Jayce,ROOGORR
0,Illaoi,Jhin,RRGGRRR
0,Illaoi,Jinx,GROGRRR
0,Illaoi,K'Sante,RGOGGRR
0,Illaoi,Kai'Sa,GROGRRR
0,Illaoi,Kalista,GRRGRRR
0,Illaoi,Karma,GRGGRRR
0,Illaoi,Karthus,RRRGRRR
0,Illaoi,Kassadin,RROGGRR
0,Illaoi,Katarina,GRORGRR
0,Illaoi,Kayle,GGOGORR
0,Illaoi,Kayn,RROGGRR
0,Illaoi,Kennen,RGRRRRR
0,Illaoi,Kha'Zix,RRRGGRR
0,Illaoi,Kindred,RRRGRRG
0,Illaoi,Kled,RGRRGRR
0,Illaoi,Kog'Maw,RRRGRRR
0,Illaoi,LeBlanc,GROGRRR
0,Illaoi,Lee Sin,RRGRGRR
0,Illaoi,Leona,GROGGRR
0,Illaoi,Lillia,GRRGGRR
0,Illaoi,Lissandra,GROGRRR
0,Illaoi,Lucian,RROGRRR
0,Illaoi,Lulu,GRRGRRR
0,Illaoi,Lux,GROGRRR
0,Illaoi,Malphite,RGRGGRR
0,Illaoi,Malzahar,RROGRRR
0,Illaoi,Maokai,RRRGGRR
0,Illaoi,Master Yi,RRGGGRR
0,Illaoi,Millio,RROGRRR
0,Illaoi,Miss Fortune,GROGRGR
0,Illaoi,Mordekaiser,RGRRGRR
0,Illaoi,Morgana,GROGRRR
0,Illaoi,Naafiri,GRRGGRR
0,Illaoi,Nami,GRRGRRR
0,Illaoi,Nasus,RGRGGRR
0,Illaoi,Nautilus,RRRGGGR
0,Illaoi,Neeko,GRRGRRR
0,Illaoi,Nidalee,GRGGRRR
0,Illaoi,Nilah,GROGGGR
0,Illaoi,Nocturne,RRRGGRR
0,Illaoi,Nunu & Willump,RROGGRR
0,Illaoi,Olaf,ROOGGRR
0,Illaoi,Orianna,GRRGRRR
0,Illaoi,Ornn,RGRGGRR
0,Illaoi,Pantheon,ROOGGRR
0,Illaoi,Poppy,GORGGRR
0,Illaoi,Pyke,RRRGGGR
0,Illaoi,Qiyana,GROGGRR
0,Illaoi,Quinn,GGOGRRR
0,Illaoi,Rakan,RRRGGRR
0,Illaoi,Rammus,RRRGGRR
0,Illaoi,Rek'Sai,GRRGGRR
0,Illaoi,Rell,GROGGRR
0,Illaoi,Renata Glasc,GROGRRR
0,Illaoi,Renekton,RGRRGRR
0,Illaoi,Rengar,RORRGRR
0,Illaoi,Riven,GGORGRR
0,Illaoi,Rumble,RORRGRR
0,Illaoi,Ryze,ROOGRRR
0,Illaoi,Samira,GROGRRR
0,Illaoi,Searphine,GROGRRR
0,Illaoi,Sejuani,GROGGRR
0,Illaoi,Senna,GROGRRR
0,Illaoi,Sett,RGORGRR
0,Illaoi,Shaco,RRRGGRR
0,Illaoi,Shen,RGGRGRR
0,Illaoi,Shyvana,GRRRGRR
0,Illaoi,Singed,RGOGGRR
0,Illaoi,Sion,RGRGGRR
0,Illaoi,Sivir,GROGRRR
0,Illaoi,Skarner,RRRGGRR
0,Illaoi,Sona,GROGRRR
0,Illaoi,Soraka,GRRGRRR
0,Illaoi,Swain,RROGRRR
0,Illaoi,Sylas,RGOGGRR
0,Illaoi,Syndra,GROGRRR
0,Illaoi,Tahm Kench,RORGGOG
0,Illaoi,Taliyah,GROGRRR
0,Illaoi,Talon,RROGGRR
0,Illaoi,Taric,RROGGRR
0,Illaoi,Teemo,RGRGRRR
0,Illaoi,Thresh,RRRGRRR
0,Illaoi,Tristana,GRRGRRR
0,Illaoi,Trundle,RORGGRR
0,Illaoi,Tryndamere,RGORGRR
0,Illaoi,Twisted Fate,RROGRGR
0,Illaoi,Twitch,RRRGRRR
0,Illaoi,Udyr,ROGGGRR
0,Illaoi,Urgot,RGOGRRR
0,Illaoi,Varus,RROGRRR
0,Illaoi,Vayne,GOOGRRR
0,Illaoi,Veigar,RRRGRRR
0,Illaoi,Vel'Koz,RRRGRRR
0,Illaoi,Vex,GRRGRRR
0,Illaoi,Vi,GROGGRR
0,Illaoi,Viego,RRRRGRR
0,Illaoi,Viktor,RROGRRR
0,Illaoi,Vladimir,RRORRRR
0,Illaoi,Volibear,RORGGRR
0,Illaoi,Warwick,ROOGGRR
0,Illaoi,Wukong,RORGGRR
0,Illaoi,Xayah,GRRGRRR
0,Illaoi,Xerath,RRRGRRR
0,Illaoi,Xin Zhao,RROGGRR
0,Illaoi,Yasuo,RRORGRR
0,Illaoi,Yone,ROORGRR
0,Illaoi,Yorick,RGOGGRR
0,Illaoi,Yuumi,GRRGRRR
0,Illaoi,Zac,RRRRGRR
0,Illaoi,Zed,RRORGRR
0,Illaoi,Zeri,GROGRRR
0,Illaoi,Ziggs,RRRGRRR
0,Illaoi,Zilean,RROGRRR
0,Illaoi,Zoe,GROGRRR
0,Illaoi,Zyra,GRRGRRR
0,Irelia,Aatrox,RORRGRR
0,Irelia,Ahri,GORGRRR
0,Irelia,Akali,GGORGGR
0,Irelia,Akshan,RGOGRRR
0,Irelia,Alistar,RRRGGRR
0,Irelia,Amumu,RRRGGRR
0,Irelia,Anivia,GORGRRR
0,Irelia,Annie,GOOGRRR
0,Irelia,Aphelios,RRGGRRR
0,Irelia,Ashe,GROGRRR
0,Irelia,Aurelion Sol,RORGRRR
0,Irelia,Azir,RORGRRR
0,Irelia,Bard,RRRGRRR
0,Irelia,Bel'Veth,GRRRGRR
0,Irelia,Blitzcrank,RRRGGRR
0,Irelia,Brand,RROGRRR
0,Irelia,Braum,RROGGRR
0,Irelia,Briar,GRRRGRR
0,Irelia,Caitlyn,GROGRRR
0,Irelia,Camille,GOOGGRR
0,Irelia,Cassiopeia,GOOGRRG
0,Irelia,Cho'Gath,RORGGRR
0,Irelia,Corki,RORGRRR
0,Irelia,Darius,ROOGGRR
0,Irelia,Diana,GOOGGRR
0,Irelia,Dr. Mundo,ROORGRR
0,Irelia,Draven,RROGRRR
0,Irelia,Ekko,ROOGGRR
0,Irelia,Elise,GROGORR
0,Irelia,Evelynn,GRRGGRR
0,Irelia,Ezreal,RROGRRG
0,Irelia,Fiddlesticks,RRRGRRR
0,Irelia,Fiora,GOOGGRR
0,Irelia,Fizz,RORGGRR
0,Irelia,Galio,RORGGRG
0,Irelia,Gangplank,ROOGGRR
0,Irelia,Garen,ROORGRG
0,Irelia,Gnar,RORRORR
0,Irelia,Gragas,ROOGGRG
0,Irelia,Graves,RROGRRR
0,Irelia,Gwen,GOOGGRR
0,Irelia,Hecarim,RRRGGRR
0,Irelia,Heimerdinger,RORGRRR
0,Irelia,Illaoi,GOGGGRR
0,Irelia,Irelia,GGGGGGG
0,Irelia,Ivern,RROGROR
0,Irelia,Janna,GRRGRRR
0,Irelia,Jarvan IV,RROGGRR
0,Irelia,Jax,RORGGRR
0,Irelia,Jayce,RGOGORR
0,Irelia,Jhin,RRGGRGR
0,Irelia,Jinx,GROGRRR
0,Irelia,K'Sante,ROOGGRR
0,Irelia,Kai'Sa,GROGRRR
0,Irelia,Kalista,GRRGRRR
0,Irelia,Karma,GRGGRGR
0,Irelia,Karthus,RRRGRRR
0,Irelia,Kassadin,ROOGGRR
0,Irelia,Katarina,GOORGRR
0,Irelia,Kayle,GOOGORR
0,Irelia,Kayn,RROGGOR
0,Irelia,Kennen,RORRRRG
0,Irelia,Kha'Zix,RRRGGRR
0,Irelia,Kindred,RRRGRRR
0,Irelia,Kled,RORRGRR
0,Irelia,Kog'Maw,RRRGRRG
0,Irelia,LeBlanc,GOOGRRG
0,Irelia,Lee Sin,RRGRGGR
0,Irelia,Leona,GROGGRR
0,Irelia,Lillia,GRRGGGR
0,Irelia,Lissandra,GOOGRRR
0,Irelia,Lucian,RROGRRR
0,Irelia,Lulu,GRRGRRR
0,Irelia,Lux,GOOGRRG
0,Irelia,Malphite,RORGGRR
0,Irelia,Malzahar,ROOGRRG
0,Irelia,Maokai,RRRGGRR
0,Irelia,Master Yi,RRGGGGR
0,Irelia,Millio,RROGRRR
0,Irelia,Miss Fortune,GROGRRG
0,Irelia,Mordekaiser,RORRGRG
0,Irelia,Morgana,GROGRRR
0,Irelia,Naafiri,GORGGRR
0,Irelia,Nami,GRRGRRG
0,Irelia,Nasus,RORGGRR
0,Irelia,Nautilus,RRRGGRR
0,Irelia,Neeko,GORGRRR
0,Irelia,Nidalee,GRGGRRR
0,Irelia,Nilah,GROGGRR
0,Irelia,Nocturne,RRRGGRR
0,Irelia,Nunu & Willump,RROGGRR
0,Irelia,Olaf,ROOGGRG
0,Irelia,Orianna,GORGRRR
0,Irelia,Ornn,RORGGRR
0,Irelia,Pantheon,ROOGGRG
0,Irelia,Poppy,GORGGRG
0,Irelia,Pyke,RRRGGRR
0,Irelia,Qiyana,GOOGGRR
0,Irelia,Quinn,GOOGRRR
0,Irelia,Rakan,RRRGGGR
0,Irelia,Rammus,RRRGGRR
0,Irelia,Rek'Sai,GRRGGRR
0,Irelia,Rell,GROGGRR
0,Irelia,Renata Glasc,GROGRRR
0,Irelia,Renekton,RORRGRR
0,Irelia,Rengar,RORRGRR
0,Irelia,Riven,GOORGOR
0,Irelia,Rumble,RGRRGRR
0,Irelia,Ryze,RGOGRRR
0,Irelia,Samira,GROGRRR
0,Irelia,Searphine,GROGRRR
0,Irelia,Sejuani,GROGGRR
0,Irelia,Senna,GROGRRR
0,Irelia,Sett,ROORGGR
0,Irelia,Shaco,RRRGGRR
0,Irelia,Shen,ROGRGGG
0,Irelia,Shyvana,GRRRGRR
0,Irelia,Singed,ROOGGRR
0,Irelia,Sion,RORGGRR
0,Irelia,Sivir,GROGRRR
0,Irelia,Skarner,RRRGGRR
0,Irelia,Sona,GROGROG
0,Irelia,Soraka,GRRGROR
0,Irelia,Swain,ROOGRRG
0,Irelia,Sylas,ROOGGRR
0,Irelia,Syndra,GOOGRGR
0,Irelia,Tahm Kench,RORGGRR
0,Irelia,Taliyah,GOOGRRR
0,Irelia,Talon,ROOGGRR
0,Irelia,Taric,RROGGRR
0,Irelia,Teemo,RORGRRR
0,Irelia,Thresh,RRRGRRR
0,Irelia,Tristana,GRRGRRR
0,Irelia,Trundle,RORGGRG
0,Irelia,Tryndamere,ROORGRR
0,Irelia,Twisted Fate,ROOGRRR
0,Irelia,Twitch,RRRGRRR
0,Irelia,Udyr,ROGGGOR
0,Irelia,Urgot,ROOGRRG
0,Irelia,Varus,ROOGROR
0,Irelia,Vayne,GOOGRRR
0,Irelia,Veigar,RORGRRR
0,Irelia,Vel'Koz,RORGRRR
0,Irelia,Vex,GORGRRR
0,Irelia,Vi,GROGGRR
0,Irelia,Viego,RRRRGRR
0,Irelia,Viktor,ROOGRRR
0,Irelia,Vladimir,ROORRRG
0,Irelia,Volibear,RORGGRR
0,Irelia,Warwick,ROOGGRR
0,Irelia,Wukong,RORGGGR
0,Irelia,Xayah,GRRGRGR
0,Irelia,Xerath,RORGRRR
0,Irelia,Xin Zhao,RROGGOG
0,Irelia,Yasuo,ROORGGR
0,Irelia,Yone,RGORGRR
0,Irelia,Yorick,ROOGGRR
0,Irelia,Yuumi,GRRGRRR
0,Irelia,Zac,RRRRGRR
0,Irelia,Zed,ROORGGR
0,Irelia,Zeri,GROGRRR
0,Irelia,Ziggs,RORGRRR
0,Irelia,Zilean,RROGRRR
0,Irelia,Zoe,GOOGRRR
0,Irelia,Zyra,GRRGRRR
0,Ivern,Aatrox,GRRRRRR
0,Ivern,Ahri,RRRGGRR
0,Ivern,Akali,RRORROR
0,Ivern,Akshan,GROGGRR
0,Ivern,Alistar,GRRGRRR
0,Ivern,Amumu,GORGRRR
0,Ivern,Anivia,RRRGGOR
0,Ivern,Annie,RROGGRR
0,Ivern,Aphelios,GROGGRR
0,Ivern,Ashe,RROGGOR
0,Ivern,Aurelion Sol,GRRGGRG
0,Ivern,Azir,GRRGGRR
0,Ivern,Bard,GRRGGRR
0,Ivern,Bel'Veth,RGRRRRR
0,Ivern,Blitzcrank,RRRGRRR
0,Ivern,Brand,GRGGGOR
0,Ivern,Braum,GROGROR
0,Ivern,Briar,RGRRRRR
0,Ivern,Caitlyn,RROGGRR
0,Ivern,Camille,RROGRRG
0,Ivern,Cassiopeia,RRGGGRR
0,Ivern,Cho'Gath,GRRGRRR
0,Ivern,Corki,GRRGGRR
0,Ivern,Darius,GROGRRR
0,Ivern,Diana,ROOGRRR
0,Ivern,Dr. Mundo,GRORRRR
0,Ivern,Draven,GROGGRR
0,Ivern,Ekko,GOOGRRR
0,Ivern,Elise,RGGGORR
0,Ivern,Evelynn,RGRGRRR
0,Ivern,Ezreal,GROGGRR
0,Ivern,Fiddlesticks,RGRGGRR
0,Ivern,Fiora,RROGRRR
0,Ivern,Fizz,GRRGRRR
0,Ivern,Galio,GRRGRRR
0,Ivern,Gangplank,GROGRRR
0,Ivern,Garen,GRORRRR
0,Ivern,Gnar,GRRROOR
0,Ivern,Gragas,GOOGROR
0,Ivern,Graves,GGOGGRR
0,Ivern,Gwen,RRGGRRR
0,Ivern,Hecarim,GGRGRRR
0,Ivern,Heimerdinger,GRRGGRR
0,Ivern,Illaoi,RROGRRR
0,Ivern,Irelia,RROGROR
0,Ivern,Ivern,GGGGGGG
0,Ivern,Janna,RRRGGRR
0,Ivern,Jarvan IV,GGOGRRR
0,Ivern,Jax,GORGRRR
0,Ivern,Jayce,GROGORR
0,Ivern,Jhin,GROGGOG
0,Ivern,Jinx,RROGGRR
0,Ivern,K'Sante,GROGRRR
0,Ivern,Kai'Sa,RROGGRR
0,Ivern,Kalista,RRRGGRR
0,Ivern,Karma,RROGGOR
0,Ivern,Karthus,GGRGGRR
0,Ivern,Kassadin,GROGRRR
0,Ivern,Katarina,RRORRRR
0,Ivern,Kayle,RROGORR
0,Ivern,Kayn,GGOGROR
0,Ivern,Kennen,GRRRGRR
0,Ivern,Kha'Zix,GGRGRRR
0,Ivern,Kindred,RGRGGRR
0,Ivern,Kled,GRRRRRG
0,Ivern,Kog'Maw,GRRGGRR
0,Ivern,LeBlanc,RRGGGRR
0,Ivern,Lee Sin,GGORROR
0,Ivern,Leona,RROGRRR
0,Ivern,Lillia,RGRGROR
0,Ivern,Lissandra,RROGGOR
0,Ivern,Lucian,GROGGRR
0,Ivern,Lulu,RRRGGRR
0,Ivern,Lux,RROGGRR
0,Ivern,Malphite,GRRGRRR
0,Ivern,Malzahar,GROGGRR
0,Ivern,Maokai,GORGRRR
0,Ivern,Master Yi,GGOGROR
0,Ivern,Millio,GROGGRR
0,Ivern,Miss Fortune,RROGGRR
0,Ivern,Mordekaiser,GRRRRRR
0,Ivern,Morgana,RROGGRR
0,Ivern,Naafiri,RRRGRRR
0,Ivern,Nami,RRRGGRR
0,Ivern,Nasus,GRRGRRR
0,Ivern,Nautilus,GRRGRRR
0,Ivern,Neeko,RRRGGRR
0,Ivern,Nidalee,RGOGGRR
0,Ivern,Nilah,RROGRRR
0,Ivern,Nocturne,GGRGRRR
0,Ivern,Nunu & Willump,GGOGROR
0,Ivern,Olaf,GOOGROR
0,Ivern,Orianna,RRRGGRR
0,Ivern,Ornn,GRRGROR
0,Ivern,Pantheon,GROGRRR
0,Ivern,Poppy,RORGRRR
0,Ivern,Pyke,GRRGRRR
0,Ivern,Qiyana,RROGRRR
0,Ivern,Quinn,RROGGRR
0,Ivern,Rakan,GRRGROR
0,Ivern,Rammus,GGRGRRR
0,Ivern,Rek'Sai,RGRGRRR
0,Ivern,Rell,RROGRRR
0,Ivern,Renata Glasc,RROGGRR
0,Ivern,Renekton,GRRRRRR
0,Ivern,Rengar,GORRRRR
0,Ivern,Riven,RRORROR
0,Ivern,Rumble,GRRRRRR
0,Ivern,Ryze,GRGGGRR
0,Ivern,Samira,RROGGRR
0,Ivern,Searphine,RROGGRR
0,Ivern,Sejuani,RGOGROR
0,Ivern,Senna,RROGGRR
0,Ivern,Sett,GRORROR
0,Ivern,Shaco,GGRGRRR
0,Ivern,Shen,GRORROR
0,Ivern,Shyvana,RGORRRR
0,Ivern,Singed,GROGRRR
0,Ivern,Sion,GRRGRRR
0,Ivern,Sivir,RROGGRR
0,Ivern,Skarner,GGRGRRR
0,Ivern,Sona,RROGGOR
0,Ivern,Soraka,RRRGGOR
0,Ivern,Swain,GRGGGRR
0,Ivern,Sylas,GROGROR
0,Ivern,Syndra,RROGGOR
0,Ivern,Tahm Kench,GRRGRRR
0,Ivern,Taliyah,ROOGGRG
0,Ivern,Talon,GOOGRRR
0,Ivern,Taric,GROGRRR
0,Ivern,Teemo,GRRGGRR
0,Ivern,Thresh,GRRGGRR
0,Ivern,Tristana,RRRGGRR
0,Ivern,Trundle,GORGROR
0,Ivern,Tryndamere,GRGRROR
0,Ivern,Twisted Fate,GROGGRR
0,Ivern,Twitch,GRRGGRR
0,Ivern,Udyr,GOOGRGR
0,Ivern,Urgot,GROGGRR
0,Ivern,Varus,GROGGOR
0,Ivern,Vayne,RROGGRR
0,Ivern,Veigar,GRRGGRR
0,Ivern,Vel'Koz,GRRGGRR
0,Ivern,Vex,RRRGGRR
0,Ivern,Vi,RGOGRRR
0,Ivern,Viego,GGRRRRR
0,Ivern,Viktor,GROGGRR
0,Ivern,Vladimir,GRGRGRR
0,Ivern,Volibear,GORGROR
0,Ivern,Warwick,GOOGRRR
0,Ivern,Wukong,GORGROR
0,Ivern,Xayah,RRRGGOR
0,Ivern,Xerath,GRRGGRR
