,Guessed_Champion,Actual_Champion,Comparison
7532,Janna,Xin Zhao,RRRGRRR
7533,Janna,Yasuo,RRRRRRR
7534,Janna,Yone,RRRRRRR
7535,Janna,Yorick,RRRGRRR
7536,Janna,Yuumi,GGRGGRR
7537,Janna,Zac,RRRRROR
7538,Janna,Zed,RRRRRRR
7539,Janna,Zeri,GRRGGOR
7540,Janna,Ziggs,RRRGGOR
7541,Janna,Zilean,RGRGGOG
7542,Janna,Zoe,GRRGGRR
7543,Janna,Zyra,GGRGGRR
7544,Jarvan IV,Aatrox,GRRRGRR
7545,Jarvan IV,Ahri,RRRGRRG
7546,Jarvan IV,Akali,RRGRGRR
7547,Jarvan IV,Akshan,GRGGRRR
7548,Jarvan IV,Alistar,GRRGGRR
7549,Jarvan IV,Amumu,GORGGRR
7550,Jarvan IV,Anivia,RRRGRRR
7551,Jarvan IV,Annie,RROGRRR
7552,Jarvan IV,Aphelios,GROGRRR
7553,Jarvan IV,Ashe,RROGRRR
7554,Jarvan IV,Aurelion Sol,GRRGRRR
7555,Jarvan IV,Azir,GRRGRRR
7556,Jarvan IV,Bard,GRRGRRR
7557,Jarvan IV,Bel'Veth,RGRRGRR
7558,Jarvan IV,Blitzcrank,RRRGGRR
7559,Jarvan IV,Brand,GROGRRG
7560,Jarvan IV,Braum,GROGGRR
7561,Jarvan IV,Caitlyn,RRGGRRG
7562,Jarvan IV,Camille,RROGGRR
7563,Jarvan IV,Cassiopeia,RROGRRR
7564,Jarvan IV,Cho'Gath,GRRGGRR
7565,Jarvan IV,Corki,GRRGRRR
7566,Jarvan IV,Darius,GRGGGRR
7567,Jarvan IV,Diana,ROOGGRR
7568,Jarvan IV,Dr. Mundo,GRORGRR
7569,Jarvan IV,Draven,GRGGRRR
7570,Jarvan IV,Ekko,GOGGGRR
7571,Jarvan IV,Elise,RGOGORR
7572,Jarvan IV,Evelynn,RGRGGRR
7573,Jarvan IV,Ezreal,GROGRRR
7574,Jarvan IV,Fiddlesticks,RGRGRRR
7575,Jarvan IV,Fiora,RRGGGGR
7576,Jarvan IV,Fizz,GRRGGRG
7577,Jarvan IV,Galio,GRRGGGR
7578,Jarvan IV,Gangplank,GRGGGRR
7579,Jarvan IV,Garen,GRGRGGR
7580,Jarvan IV,Gnar,GRRRORR
7581,Jarvan IV,Gragas,GOGGGRR
7582,Jarvan IV,Graves,GGGGRRG
7583,Jarvan IV,Gwen,RROGGRR
7584,Jarvan IV,Hecarim,GGRGGRR
7585,Jarvan IV,Heimerdinger,GRRGRRR
7586,Jarvan IV,Illaoi,RROGGRR
7587,Jarvan IV,Irelia,RROGGRR
7588,Jarvan IV,Ivern,GGOGRRR
7589,Jarvan IV,Janna,RRRGRRR
7590,Jarvan IV,Jarvan IV,GGGGGGG
7591,Jarvan IV,Jax,GORGGRR
7592,Jarvan IV,Jayce,GRGGORR
7593,Jarvan IV,Jhin,GROGRRR
7594,Jarvan IV,Jinx,RROGRRR
7595,Jarvan IV,K'Sante,GRGGGRR
7596,Jarvan IV,Kai'Sa,RROGRRR
7597,Jarvan IV,Kalista,RRRGRRR
7598,Jarvan IV,Karma,RROGRRG
7599,Jarvan IV,Karthus,GGRGRRR
7600,Jarvan IV,Kassadin,GROGGRR
7601,Jarvan IV,Katarina,RRGRGRR
7602,Jarvan IV,Kayle,RROGOOR
7603,Jarvan IV,Kayn,GGOGGRR
7604,Jarvan IV,Kennen,GRRRRRR
7605,Jarvan IV,Kha'Zix,GGRGGRR
7606,Jarvan IV,Kindred,RGRGRRR
7607,Jarvan IV,Kled,GRRRGRR
7608,Jarvan IV,Kog'Maw,GRRGRRR
7609,Jarvan IV,LeBlanc,RROGRRR
7610,Jarvan IV,Lee Sin,GGORGRG
7611,Jarvan IV,Leona,RROGGRG
7612,Jarvan IV,Lillia,RGRGGRR
7613,Jarvan IV,Lissandra,RROGRRR
7614,Jarvan IV,Lucian,GRGGROR
7615,Jarvan IV,Lulu,RRRGRRR
7616,Jarvan IV,Lux,RROGRGR
7617,Jarvan IV,Malphite,GRRGGRR
7618,Jarvan IV,Malzahar,GROGRRR
7619,Jarvan IV,Maokai,GORGGRG
7620,Jarvan IV,Master Yi,GGOGGRR
7621,Jarvan IV,Millio,GROGRRR
7622,Jarvan IV,Miss Fortune,RRGGRRR
7623,Jarvan IV,Mordekaiser,GRRRGRR
7624,Jarvan IV,Morgana,RROGROR
7625,Jarvan IV,Naafiri,RRRGGRR
7626,Jarvan IV,Nami,RRRGRRR
7627,Jarvan IV,Nasus,GRRGGRR
7628,Jarvan IV,Nautilus,GRRGGRR
7629,Jarvan IV,Neeko,RRRGRRR
7630,Jarvan IV,Nidalee,RGOGRRR
7631,Jarvan IV,Nilah,RROGGRR
7632,Jarvan IV,Nocturne,GGRGGRG
7633,Jarvan IV,Nunu & Willump,GGOGGRR
7634,Jarvan IV,Olaf,GOOGGRR
7635,Jarvan IV,Orianna,RRRGRRG
7636,Jarvan IV,Ornn,GRRGGRR
7637,Jarvan IV,Pantheon,GROGGRR
7638,Jarvan IV,Poppy,RORGGGR
7639,Jarvan IV,Pyke,GRRGGRR
7640,Jarvan IV,Qiyana,RROGGRR
7641,Jarvan IV,Quinn,RRGGRGR
7642,Jarvan IV,Rakan,GRRGGRR
7643,Jarvan IV,Rammus,GGRGGRR
7644,Jarvan IV,Rek'Sai,RGRGGRR
7645,Jarvan IV,Rell,RROGGRR
7646,Jarvan IV,Renata Glasc,RROGRRR
7647,Jarvan IV,Renekton,GRRRGRG
7648,Jarvan IV,Rengar,GORRGRR
7649,Jarvan IV,Riven,RRGRGRG
7650,Jarvan IV,Rumble,GRRRGRG
7651,Jarvan IV,Ryze,GROGRRR
7652,Jarvan IV,Samira,RRGGRRR
7653,Jarvan IV,Searphine,RROGRRR
7654,Jarvan IV,Sejuani,RGOGGRR
7655,Jarvan IV,Senna,RROGRRR
7656,Jarvan IV,Sett,GRORGRR
7657,Jarvan IV,Shaco,GGRGGRR
7658,Jarvan IV,Shen,GRORGRR
7659,Jarvan IV,Shyvana,RGRRGGG
7660,Jarvan IV,Singed,GROGGRR
7661,Jarvan IV,Sion,GRRGGRR
7662,Jarvan IV,Sivir,RRGGRRR
7663,Jarvan IV,Skarner,GGRGGRG
7664,Jarvan IV,Sona,RROGROR
7665,Jarvan IV,Soraka,RRRGRRR
7666,Jarvan IV,Swain,GROGRRR
7667,Jarvan IV,Sylas,GROGGOR
7668,Jarvan IV,Syndra,RROGRRR
7669,Jarvan IV,Tahm Kench,GRRGGRR
7670,Jarvan IV,Taliyah,ROOGRRR
7671,Jarvan IV,Talon,GOGGGRG
7672,Jarvan IV,Taric,GROGGOR
7673,Jarvan IV,Teemo,GRRGRRR
7674,Jarvan IV,Thresh,GRRGRRR
7675,Jarvan IV,Tristana,RRRGRRR
7676,Jarvan IV,Trundle,GORGGRR
7677,Jarvan IV,Tryndamere,GRORGRR
7678,Jarvan IV,Twisted Fate,GROGRRR
7679,Jarvan IV,Twitch,GRRGRRR
7680,Jarvan IV,Udyr,GOOGGRR
7681,Jarvan IV,Urgot,GROGRRR
7682,Jarvan IV,Varus,GROGRRR
7683,Jarvan IV,Vayne,RRGGRGG
7684,Jarvan IV,Veigar,GRRGRRR
7685,Jarvan IV,Vel'Koz,GRRGRRR
7686,Jarvan IV,Vex,RRRGRRR
7687,Jarvan IV,Vi,RGGGGRR
7688,Jarvan IV,Viego,GGRRGRR
7689,Jarvan IV,Viktor,GROGRRG
7690,Jarvan IV,Vladimir,GRORRRR
7691,Jarvan IV,Volibear,GORGGRG
7692,Jarvan IV,Warwick,GOOGGRR
7693,Jarvan IV,Wukong,GORGGRG
7694,Jarvan IV,Xayah,RRRGRRR
7695,Jarvan IV,Xerath,GRRGRRG
7696,Jarvan IV,Xin Zhao,GGGGGOR
7697,Jarvan IV,Yasuo,GRORGRR
7698,Jarvan IV,Yone,GRORGRR
7699,Jarvan IV,Yorick,GROGGRG
7700,Jarvan IV,Yuumi,RRRGRRR
7701,Jarvan IV,Zac,GGRRGRR
7702,Jarvan IV,Zed,GRORGRR
7703,Jarvan IV,Zeri,RROGRRR
7704,Jarvan IV,Ziggs,GRRGRRR
7705,Jarvan IV,Zilean,GROGRRR
7706,Jarvan IV,Zoe,RROGRRR
7707,Jarvan IV,Zyra,RRRGRRR
7708,Jax,Aatrox,GORRGOR
7709,Jax,Ahri,RRRGROR
7710,Jax,Akali,RORRGRR
7711,Jax,Akshan,GORGROR
7712,Jax,Alistar,GRRGGOG
7713,Jax,Amumu,GORGGOG
7714,Jax,Anivia,RRRGRRG
7715,Jax,Annie,RRRGROG
7716,Jax,Aphelios,GRRGRRR
7717,Jax,Ashe,RRRGRRG
7718,Jax,Aurelion Sol,GRRGROR
7719,Jax,Azir,GRRGROR
7720,Jax,Bard,GRRGROR
7721,Jax,Bel'Veth,RORRGRR
7722,Jax,Blitzcrank,RRRGGRG
7723,Jax,Brand,GRRGROR
7724,Jax,Braum,GRRGGRR
7725,Jax,Caitlyn,RRRGRRR
7726,Jax,Camille,RORGGRR
7727,Jax,Cassiopeia,RRRGROR
7728,Jax,Cho'Gath,GORGGRG
7729,Jax,Corki,GRRGRRG
7730,Jax,Darius,GORGGRR
7731,Jax,Diana,RORGGRR
7732,Jax,Dr. Mundo,GORRGRG
7733,Jax,Draven,GRRGRRR
7734,Jax,Ekko,GORGGRR
7735,Jax,Elise,RORGORR
7736,Jax,Evelynn,RORGGOG
7737,Jax,Ezreal,GRRGRRR
7738,Jax,Fiddlesticks,RORGROG
7739,Jax,Fiora,RORGGRR
7740,Jax,Fizz,GRRGGRR
7741,Jax,Galio,GRRGGRR
7742,Jax,Gangplank,GORGGRG
7743,Jax,Garen,GORRGRR
7744,Jax,Gnar,GORRORR
7745,Jax,Gragas,GGRGGRR
7746,Jax,Graves,GORGRRR
7747,Jax,Gwen,RORGGRR
7748,Jax,Hecarim,GORGGRR
7749,Jax,Heimerdinger,GRRGRRG
7750,Jax,Illaoi,RORGGRR
7751,Jax,Irelia,RORGGRR
7752,Jax,Ivern,GORGRRR
7753,Jax,Janna,RRRGROG
7754,Jax,Jarvan IV,GORGGRR
7755,Jax,Jax,GGGGGGG
7756,Jax,Jayce,GORGORR
7757,Jax,Jhin,GRRGRRR
7758,Jax,Jinx,RRRGRRR
7759,Jax,K'Sante,GORGGOR
7760,Jax,Kai'Sa,RRRGROR
7761,Jax,Kalista,RRRGRRR
7762,Jax,Karma,RRRGRRR
7763,Jax,Karthus,GORGRRG
7764,Jax,Kassadin,GRRGGOG
7765,Jax,Katarina,RRRRGRG
7766,Jax,Kayle,RORGORG
7767,Jax,Kayn,GORGGOR
7768,Jax,Kennen,GORRRRR
7769,Jax,Kha'Zix,GORGGRR
7770,Jax,Kindred,RORGROR
7771,Jax,Kled,GORRGRR
7772,Jax,Kog'Maw,GRRGRRR
7773,Jax,LeBlanc,RRRGRRR
7774,Jax,Lee Sin,GORRGRR
7775,Jax,Leona,RRRGGRR
7776,Jax,Lillia,RORGGRR
7777,Jax,Lissandra,RRRGRRR
7778,Jax,Lucian,GRRGRRR
7779,Jax,Lulu,RRRGRRR
7780,Jax,Lux,RRRGRRR
7781,Jax,Malphite,GORGGOG
7782,Jax,Malzahar,GRRGROR
7783,Jax,Maokai,GORGGRR
7784,Jax,Master Yi,GORGGRG
7785,Jax,Millio,GRRGRRR
7786,Jax,Miss Fortune,RRRGRRR
7787,Jax,Mordekaiser,GORRGRR
7788,Jax,Morgana,RRRGRRG
7789,Jax,Naafiri,RRRGGOR
7790,Jax,Nami,RRRGROR
7791,Jax,Nasus,GORGGOG
7792,Jax,Nautilus,GRRGGRR
7793,Jax,Neeko,RRRGRRR
7794,Jax,Nidalee,RORGRRG
7795,Jax,Nilah,RRRGGRR
7796,Jax,Nocturne,GORGGOR
7797,Jax,Nunu & Willump,GORGGRG
7798,Jax,Olaf,GGRGGRR
7799,Jax,Orianna,RRRGRRR
7800,Jax,Ornn,GORGGRR
7801,Jax,Pantheon,GORGGRR
7802,Jax,Poppy,RGRGGRR
7803,Jax,Pyke,GRRGGRR
7804,Jax,Qiyana,RRRGGRR
7805,Jax,Quinn,RORGRRR
7806,Jax,Rakan,GRRGGRR
7807,Jax,Rammus,GORGGOG
7808,Jax,Rek'Sai,RORGGOR
7809,Jax,Rell,RRRGGRR
7810,Jax,Renata Glasc,RRRGRRR
7811,Jax,Renekton,GORRGOR
7812,Jax,Rengar,GGRRGOR
7813,Jax,Riven,RORRGRR
7814,Jax,Rumble,GORRGRR
7815,Jax,Ryze,GORGROG
7816,Jax,Samira,RRRGROR
7817,Jax,Searphine,RRRGRRR
7818,Jax,Sejuani,RORGGRR
7819,Jax,Senna,RRRGRRR
7820,Jax,Sett,GORRGRR
7821,Jax,Shaco,GORGGOG
7822,Jax,Shen,GORRGRR
7823,Jax,Shyvana,RORRGRR
7824,Jax,Singed,GORGGRG
7825,Jax,Sion,GORGGRG
7826,Jax,Sivir,RRRGROG
7827,Jax,Skarner,GORGGOR
7828,Jax,Sona,RRRGRRR
7829,Jax,Soraka,RRRGRRG
7830,Jax,Swain,GRRGRRR
7831,Jax,Sylas,GORGGRR
7832,Jax,Syndra,RRRGRRR
7833,Jax,Tahm Kench,GORGGOR
7834,Jax,Taliyah,RORGROR
7835,Jax,Talon,GORGGRR
7836,Jax,Taric,GRRGGRG
7837,Jax,Teemo,GORGRRG
7838,Jax,Thresh,GRRGRRR
7839,Jax,Tristana,RRRGRRG
7840,Jax,Trundle,GGRGGRR
7841,Jax,Tryndamere,GORRGRG
7842,Jax,Twisted Fate,GRRGRRG
7843,Jax,Twitch,GRRGRRG
7844,Jax,Udyr,GGRGGRG
7845,Jax,Urgot,GORGRRR
7846,Jax,Varus,GRRGROR
7847,Jax,Vayne,RORGRRR
7848,Jax,Veigar,GRRGROG
7849,Jax,Vel'Koz,GRRGRRR
7850,Jax,Vex,RRRGRRR
7851,Jax,Vi,RORGGRR
7852,Jax,Viego,GORRGRR
7853,Jax,Viktor,GRRGRRR
7854,Jax,Vladimir,GRRRRRR
7855,Jax,Volibear,GGRGGRR
7856,Jax,Warwick,GGRGGRG
7857,Jax,Wukong,GGRGGRR
7858,Jax,Xayah,RRRGRRR
7859,Jax,Xerath,GRRGROR
7860,Jax,Xin Zhao,GORGGRR
7861,Jax,Yasuo,GRRRGRR
7862,Jax,Yone,GORRGRR
7863,Jax,Yorick,GORGGRR
7864,Jax,Yuumi,RRRGRRR
7865,Jax,Zac,GORRGRR
7866,Jax,Zed,GRRRGRR
7867,Jax,Zeri,RRRGRRR
7868,Jax,Ziggs,GRRGRRR
7869,Jax,Zilean,GRRGRGG
7870,Jax,Zoe,RRRGRRR
7871,Jax,Zyra,RRRGRRR
7872,Jayce,Aatrox,GORRORR
7873,Jayce,Ahri,RORGORR
7874,Jayce,Akali,RGGRORR
7875,Jayce,Akshan,GGGGORR
7876,Jayce,Alistar,GRRGORR
7877,Jayce,Amumu,GRRGORR
7878,Jayce,Anivia,RORGORR
7879,Jayce,Annie,ROOGORR
7880,Jayce,Aphelios,GROGORR
7881,Jayce,Ashe,RROGORR
7882,Jayce,Aurelion Sol,GORGORR
7883,Jayce,Azir,GORGORR
7884,Jayce,Bard,GRRGORR
7885,Jayce,Bel'Veth,RRRRORR
7886,Jayce,Blitzcrank,RRRGORR
7887,Jayce,Brand,GROGORR
7888,Jayce,Braum,GROGORR
7889,Jayce,Caitlyn,RRGGOGR
7890,Jayce,Camille,ROOGOGR
7891,Jayce,Cassiopeia,ROOGRRR
7892,Jayce,Cho'Gath,GORGORR
7893,Jayce,Corki,GORGOOR
7894,Jayce,Darius,GOGGORG
7895,Jayce,Diana,ROOGORG
7896,Jayce,Dr. Mundo,GOORORR
7897,Jayce,Draven,GRGGORG
7898,Jayce,Ekko,GOGGORR
7899,Jayce,Elise,RROGGRG
7900,Jayce,Evelynn,RRRGORR
7901,Jayce,Ezreal,GROGOGR
7902,Jayce,Fiddlesticks,RRRGORR
7903,Jayce,Fiora,ROGGORG
7904,Jayce,Fizz,GORGORR
7905,Jayce,Galio,GORGORR
7906,Jayce,Gangplank,GOGGORR
7907,Jayce,Garen,GOGRORR
7908,Jayce,Gnar,GORRGRR
7909,Jayce,Gragas,GOGGORR
7910,Jayce,Graves,GRGGORR
7911,Jayce,Gwen,ROOGORR
7912,Jayce,Hecarim,GRRGORG
7913,Jayce,Heimerdinger,GORGOGR
7914,Jayce,Illaoi,ROOGORR
7915,Jayce,Irelia,RGOGORR
7916,Jayce,Ivern,GROGORR
7917,Jayce,Janna,RRRGORR
7918,Jayce,Jarvan IV,GRGGORR
7919,Jayce,Jax,GORGORR
7920,Jayce,Jayce,GGGGGGG
7921,Jayce,Jhin,GROGORR
7922,Jayce,Jinx,RROGORR
7923,Jayce,K'Sante,GOGGORR
7924,Jayce,Kai'Sa,RROGORR
7925,Jayce,Kalista,RRRGORR
7926,Jayce,Karma,RROGORR
7927,Jayce,Karthus,GRRGORR
7928,Jayce,Kassadin,GOOGORR
7929,Jayce,Katarina,ROGRORR
7930,Jayce,Kayle,ROOGGRR
7931,Jayce,Kayn,GROGORR
7932,Jayce,Kennen,GORRORR
7933,Jayce,Kha'Zix,GRRGORG
7934,Jayce,Kindred,RRRGORR
7935,Jayce,Kled,GORRORR
7936,Jayce,Kog'Maw,GRRGORR
7937,Jayce,LeBlanc,ROOGORR
7938,Jayce,Lee Sin,GRORORR
7939,Jayce,Leona,RROGORR
7940,Jayce,Lillia,RRRGORR
7941,Jayce,Lissandra,ROOGORR
7942,Jayce,Lucian,GRGGORR
7943,Jayce,Lulu,RRRGORG
7944,Jayce,Lux,ROOGORR
7945,Jayce,Malphite,GORGORR
7946,Jayce,Malzahar,GOOGORR
7947,Jayce,Maokai,GRRGORR
7948,Jayce,Master Yi,GROGORR
7949,Jayce,Millio,GROGORR
7950,Jayce,Miss Fortune,RRGGORR
7951,Jayce,Mordekaiser,GORRORR
7952,Jayce,Morgana,RROGORR
7953,Jayce,Naafiri,RORGORR
7954,Jayce,Nami,RRRGORR
7955,Jayce,Nasus,GORGORR
7956,Jayce,Nautilus,GRRGORG
7957,Jayce,Neeko,RORGORR
7958,Jayce,Nidalee,RROGORR
7959,Jayce,Nilah,RROGORR
7960,Jayce,Nocturne,GRRGORR
7961,Jayce,Nunu & Willump,GROGORR
7962,Jayce,Olaf,GOOGORR
7963,Jayce,Orianna,RORGOGR
7964,Jayce,Ornn,GORGORR
7965,Jayce,Pantheon,GOOGORR
7966,Jayce,Poppy,RORGORR
7967,Jayce,Pyke,GRRGORR
7968,Jayce,Qiyana,ROOGORR
7969,Jayce,Quinn,ROGGORR
7970,Jayce,Rakan,GRRGORR
7971,Jayce,Rammus,GRRGORR
7972,Jayce,Rek'Sai,RRRGORR
7973,Jayce,Rell,RROGORR
7974,Jayce,Renata Glasc,RROGORR
7975,Jayce,Renekton,GORRORR
7976,Jayce,Rengar,GORRORG
7977,Jayce,Riven,ROGRORR
7978,Jayce,Rumble,GGRRORR
7979,Jayce,Ryze,GGOGORR
7980,Jayce,Samira,RRGGORR
7981,Jayce,Searphine,RROGOOR
7982,Jayce,Sejuani,RROGORG
7983,Jayce,Senna,RROGORR
7984,Jayce,Sett,GOORORR
7985,Jayce,Shaco,GRRGORR
7986,Jayce,Shen,GOORORR
7987,Jayce,Shyvana,RRRRORR
7988,Jayce,Singed,GOOGOOR
7989,Jayce,Sion,GORGORR
7990,Jayce,Sivir,RRGGORR
7991,Jayce,Skarner,GRRGORR
7992,Jayce,Sona,RROGORR
7993,Jayce,Soraka,RRRGORR
7994,Jayce,Swain,GOOGORR
7995,Jayce,Sylas,GOOGORR
7996,Jayce,Syndra,ROOGORG
7997,Jayce,Tahm Kench,GORGORR
7998,Jayce,Taliyah,ROOGORR
7999,Jayce,Talon,GOGGORR
8000,Jayce,Taric,GROGORR
8001,Jayce,Teemo,GORGORR
8002,Jayce,Thresh,GRRGORR
8003,Jayce,Tristana,RRRGORR
8004,Jayce,Trundle,GORGORR
8005,Jayce,Tryndamere,GOORORR
8006,Jayce,Twisted Fate,GOOGORR
8007,Jayce,Twitch,GRRGORR
8008,Jayce,Udyr,GOOGORR
8009,Jayce,Urgot,GOOGORR
8010,Jayce,Varus,GOOGORG
8011,Jayce,Vayne,ROGGORR
8012,Jayce,Veigar,GORGORR
8013,Jayce,Vel'Koz,GORGORR
8014,Jayce,Vex,RORGORR
8015,Jayce,Vi,RRGGOOG
8016,Jayce,Viego,GRRRORR
8017,Jayce,Viktor,GOOGOOR
8018,Jayce,Vladimir,GOORORR
8019,Jayce,Volibear,GORGORR
8020,Jayce,Warwick,GOOGORR
8021,Jayce,Wukong,GORGORR
8022,Jayce,Xayah,RRRGORR
8023,Jayce,Xerath,GORGORR
8024,Jayce,Xin Zhao,GRGGORR
8025,Jayce,Yasuo,GOORORR
8026,Jayce,Yone,GGORORR
8027,Jayce,Yorick,GOOGORR
8028,Jayce,Yuumi,RRRGORR
8029,Jayce,Zac,GRRRORR
8030,Jayce,Zed,GOORORG
8031,Jayce,Zeri,RROGORR
8032,Jayce,Ziggs,GORGORG
8033,Jayce,Zilean,GROGORR
8034,Jayce,Zoe,ROOGORR
8035,Jayce,Zyra,RRRGORG
8036,Jhin,Aatrox,GRRRRRR
8037,Jhin,Ahri,RRRGGRR
8038,Jhin,Akali,RRORRGR
8039,Jhin,Akshan,GROGGRR
8040,Jhin,Alistar,GRRGRRR
8041,Jhin,Amumu,GRRGRRR
8042,Jhin,Anivia,RRRGGRR
8043,Jhin,Annie,RROGGRR
8044,Jhin,Aphelios,GGGGGRR
8045,Jhin,Ashe,ROOGGRR
8046,Jhin,Aurelion Sol,GRRGGRG
8047,Jhin,Azir,GRRGGRR
8048,Jhin,Bard,GRRGGRR
8049,Jhin,Bel'Veth,RRRRRRR
8050,Jhin,Blitzcrank,RRRGRRR
8051,Jhin,Brand,GROGGRR
8052,Jhin,Braum,GROGRRR
8053,Jhin,Caitlyn,RGOGGRR
8054,Jhin,Camille,RROGRRG
8055,Jhin,Cassiopeia,RROGRRR
8056,Jhin,Cho'Gath,GRRGRRR
8057,Jhin,Corki,GRRGGRR
8058,Jhin,Darius,GROGRRR
8059,Jhin,Diana,RROGRRR
8060,Jhin,Dr. Mundo,GRORRRR
8061,Jhin,Draven,GGOGGRR
8062,Jhin,Ekko,GROGRRR
8063,Jhin,Elise,RROGORR
8064,Jhin,Evelynn,RRRGRRR
8065,Jhin,Ezreal,GGOGGRR
8066,Jhin,Fiddlesticks,RRRGGRR
8067,Jhin,Fiora,RROGRRR
8068,Jhin,Fizz,GRRGRRR
8069,Jhin,Galio,GRRGRRR
8070,Jhin,Gangplank,GROGRRR
8071,Jhin,Garen,GRORRRR
8072,Jhin,Gnar,GRRRORR
8073,Jhin,Gragas,GROGRRR
8074,Jhin,Graves,GROGGRR
8075,Jhin,Gwen,RROGRRR
8076,Jhin,Hecarim,GRRGRRR
8077,Jhin,Heimerdinger,GRRGGRR
8078,Jhin,Illaoi,RRGGRRR
8079,Jhin,Irelia,RRGGRGR
8080,Jhin,Ivern,GROGGOG
8081,Jhin,Janna,RRRGGRR
8082,Jhin,Jarvan IV,GROGRRR
8083,Jhin,Jax,GRRGRRR
8084,Jhin,Jayce,GROGORR
8085,Jhin,Jhin,GGGGGGG
8086,Jhin,Jinx,RGOGGRR
8087,Jhin,K'Sante,GROGRRR
8088,Jhin,Kai'Sa,RGOGGRR
8089,Jhin,Kalista,RGRGGRR
8090,Jhin,Karma,RRGGGGR
8091,Jhin,Karthus,GRRGGRR
8092,Jhin,Kassadin,GROGRRR
8093,Jhin,Katarina,RRORRRR
8094,Jhin,Kayle,RROGORR
8095,Jhin,Kayn,GROGROR
8096,Jhin,Kennen,GRRRGRR
8097,Jhin,Kha'Zix,GRRGRRR
8098,Jhin,Kindred,RRRGGRR
8099,Jhin,Kled,GRRRRRG
8100,Jhin,Kog'Maw,GGRGGRR
8101,Jhin,LeBlanc,RROGGRR
8102,Jhin,Lee Sin,GRGRRGR
8103,Jhin,Leona,RROGRRR
8104,Jhin,Lillia,RRRGRGR
8105,Jhin,Lissandra,RROGGRR
8106,Jhin,Lucian,GGOGGRR
8107,Jhin,Lulu,RRRGGRR
8108,Jhin,Lux,RROGGRR
8109,Jhin,Malphite,GRRGRRR
8110,Jhin,Malzahar,GROGGRR
8111,Jhin,Maokai,GRRGRRR
8112,Jhin,Master Yi,GRGGRGR
8113,Jhin,Millio,GROGGRR
8114,Jhin,Miss Fortune,RGOGGRR
8115,Jhin,Mordekaiser,GRRRRRR
8116,Jhin,Morgana,RROGGRR
8117,Jhin,Naafiri,RRRGRRR
8118,Jhin,Nami,RRRGGRR
8119,Jhin,Nasus,GRRGRRR
8120,Jhin,Nautilus,GRRGRRR
8121,Jhin,Neeko,RRRGGRR
8122,Jhin,Nidalee,RRGGGRR
8123,Jhin,Nilah,RGOGRRR
8124,Jhin,Nocturne,GRRGRRR
8125,Jhin,Nunu & Willump,GROGRRR
8126,Jhin,Olaf,GROGRRR
8127,Jhin,Orianna,RRRGGRR
8128,Jhin,Ornn,GRRGRRR
8129,Jhin,Pantheon,GROGRRR
8130,Jhin,Poppy,RRRGRRR
8131,Jhin,Pyke,GRRGRRR
8132,Jhin,Qiyana,RROGRRR
8133,Jhin,Quinn,RROGGRR
8134,Jhin,Rakan,GRRGRGR
8135,Jhin,Rammus,GRRGRRR
8136,Jhin,Rek'Sai,RRRGRRR
8137,Jhin,Rell,RROGRRR
8138,Jhin,Renata Glasc,RROGGRR
8139,Jhin,Renekton,GRRRRRR
8140,Jhin,Rengar,GRRRRRR
8141,Jhin,Riven,RRORROR
8142,Jhin,Rumble,GRRRRRR
8143,Jhin,Ryze,GROGGRR
8144,Jhin,Samira,RGOGGRR
8145,Jhin,Searphine,RROGGRR
8146,Jhin,Sejuani,RROGRRR
8147,Jhin,Senna,RROGGRR
8148,Jhin,Sett,GRORRGR
8149,Jhin,Shaco,GRRGRRR
8150,Jhin,Shen,GRGRRGR
8151,Jhin,Shyvana,RRRRRRR
8152,Jhin,Singed,GROGRRR
8153,Jhin,Sion,GRRGRRR
8154,Jhin,Sivir,RGOGGRR
8155,Jhin,Skarner,GRRGRRR
8156,Jhin,Sona,RROGGOR
8157,Jhin,Soraka,RRRGGOR
8158,Jhin,Swain,GROGGRR
8159,Jhin,Sylas,GROGRRR
8160,Jhin,Syndra,RROGGGR
8161,Jhin,Tahm Kench,GRRGRRR
8162,Jhin,Taliyah,RROGGRG
8163,Jhin,Talon,GROGRRR
8164,Jhin,Taric,GROGRRR
8165,Jhin,Teemo,GRRGGRR
8166,Jhin,Thresh,GRRGGRR
8167,Jhin,Tristana,RGRGGRR
8168,Jhin,Trundle,GRRGRRR
8169,Jhin,Tryndamere,GRORRRR
8170,Jhin,Twisted Fate,GROGGRR
8171,Jhin,Twitch,GGRGGRR
8172,Jhin,Udyr,GRGGROR
8173,Jhin,Urgot,GROGGRR
8174,Jhin,Varus,GOOGGOR
8175,Jhin,Vayne,ROOGGRR
8176,Jhin,Veigar,GRRGGRR
8177,Jhin,Vel'Koz,GRRGGRR
8178,Jhin,Vex,RRRGGRR
8179,Jhin,Vi,RROGRRR
8180,Jhin,Viego,GRRRRRR
8181,Jhin,Viktor,GROGGRR
8182,Jhin,Vladimir,GRORGRR
8183,Jhin,Volibear,GRRGRRR
8184,Jhin,Warwick,GROGRRR
8185,Jhin,Wukong,GRRGRGR
8186,Jhin,Xayah,RGRGGGR
8187,Jhin,Xerath,GRRGGRR
8188,Jhin,Xin Zhao,GROGROR
8189,Jhin,Yasuo,GRORRGR
8190,Jhin,Yone,GRORRRR
8191,Jhin,Yorick,GROGRRR
8192,Jhin,Yuumi,RRRGGRR
